OldLocus	OldGeneID	NewGeneID	NewLocus	RxnID	ReactionName	ReactionEqn	URL
NCU05924.5	7000006085086833	7000007580570005	NCU05924.7	3.2.1.8-RXN	EC# 3.2.1.8	xylan + H<SUB>2</SUB>O  &rarr;  xylobiose
NCU09477.5	7000006085097224	7000007580559896	NCU09477.7	TRANS-RXN2T-225	ATP:ADP antiporter	ADP<sub>[cytosol]</sub> + ATP<sub>[mitochondrial lumen]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>  &rarr;  ADP<sub>[mitochondrial lumen]</sub> + ATP<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[mitochondrial lumen]</sub>
NCU09534.5	7000006085008545	7000007580553994	NCU09534.7	1.11.1.15-RXN	EC# 1.11.1.15	2 protein cysteines + an organic hydroperoxide  =  a protein disulfide + an alcohol + H<SUB>2</SUB>O
NCU09595.5	7000006085091021	7000007580545185	NCU09595.7	PROTEIN-KINASE-RXN	EC# 2.7.11.1	a protein + ATP  =  a phosphoprotein + ADP
NCU09596.5	7000006085091013	7000007580541143	NCU09596.7	1.14.11.18-RXN	EC# 1.14.11.18	2-oxoglutarate + phytanoyl-CoA + oxygen  =  CO<SUB>2</SUB> + succinate + 2-hydroxyphytanoyl-CoA
NCU09600.5	7000006085090962	7000007580566607	NCU09600.7	DIENELACHYDRO-RXN	DIENELACHYDRO-RXN	2-chloro-<i>trans</i>-dienelactone + H<SUB>2</SUB>O  =  2-chloromaleylacetate + H<SUP>+</SUP>
NCU09600.5	7000006085090962	7000007580566607	NCU09600.7	RXN-9857	RXN-9857	2-chloro-<I>cis</I>-dienelactone + H<SUB>2</SUB>O  =  2-chloromaleylacetate + H<SUP>+</SUP>
NCU09600.5	7000006085090962	7000007580566607	NCU09600.7	RXN-9887	RXN-9887	5-chloro-<i>trans</i>-dienelactone + H<SUB>2</SUB>O  =  5-chloromaleylacetate + H<SUP>+</SUP>
NCU09600.5	7000006085090962	7000007580566607	NCU09600.7	RXN-9890	RXN-9890	2,5-dichloro-<i>trans</i>-dienelactone + H<SUB>2</SUB>O  =  2,5-dichloromaleylacetate + H<SUP>+</SUP>
NCU09600.5	7000006085090962	7000007580566607	NCU09600.7	CARBOXYMETHYLENEBUTENOLIDASE-RXN	EC# 3.1.1.45	<i>cis</i>-dienelactone + H<SUB>2</SUB>O  =  2-maleylacetate + H<SUP>+</SUP>
NCU09600.5	7000006085090962	7000007580566607	NCU09600.7	RXN-9868	EC# 3.1.1.45	<i>trans</i>-dienelactone + H<SUB>2</SUB>O  =  2-maleylacetate + H<SUP>+</SUP>
NCU09656.5	7000006085016212	7000007580583856	NCU09656.7	RXN-9857	RXN-9857	2-chloro-<I>cis</I>-dienelactone + H<SUB>2</SUB>O  =  2-chloromaleylacetate + H<SUP>+</SUP>
NCU09702.5	7000006085103407	7000007580548044	NCU09702.7	3.2.1.164-RXN	EC# 3.2.1.164	an arabinogalactan  =  (1,6)-&beta;-galactobiose + L-galactose
NCU09710.5	7000006085102315	7000007580543657	NCU09710.7	1.8.3.5-RXN	EC# 1.8.3.5	S-prenyl-L-cysteine + H<SUB>2</SUB>O + oxygen  =  3-methyl-2-butenal + hydrogen peroxide + L-cysteine
NCU09718.5	7000006085102351	7000007580558960	NCU09718.7	3.5.1.26-RXN	EC# 3.5.1.26	<i>N</i><sup>4</sup>-(&beta;-<i>N</i>-acetyl-D-glucosaminyl)-L-asparagine + H<SUB>2</SUB>O  =  <i>N</i>-acetyl-&beta;-glucosaminylamine + L-aspartate + H<SUP>+</SUP>
NCU09746.5	7000006085018918	7000007580564032	NCU09746.7	RXN-8348	EC# 3.6.1.-	molybdopterin-AMP + molybdate  &rarr;  molybdenum cofactor + AMP + H<SUB>2</SUB>O
NCU09746.5	7000006085018918	7000007580564032	NCU09746.7	RXN-8344	EC# 2.7.7.-	ATP + molybdopterin + 2 H<SUP>+</SUP>  &rarr;  molybdopterin-AMP + diphosphate
NCU09758.5	7000006085094839	7000007580552957	NCU09758.7	TRANS-RXN2T-86	Transport of guanine	guanine<sub>[extracellular space]</sub>  &rarr;  guanine<sub>[cytosol]</sub>
NCU09798.5	7000006085084520	7000007580541477	NCU09798.7	ARYL-ALCOHOL-DEHYDROGENASE-RXN	EC# 1.1.1.90	NAD<sup>+</sup> + a phenol  =  an aryl aldehyde + NADH + H<SUP>+</SUP>
NCU09800.5	7000006085084561	7000007580549446	NCU09800.7	RXN0-299	EC# 1.14.11.17	taurine + 2-oxoglutarate + oxygen  &rarr;  sulfite + aminoacetaldehyde + succinate + CO<SUB>2</SUB> + H<SUP>+</SUP>
NCU09810.5	7000006085177573	7000007580540726	NCU09810.7	SUCCCOASYN-RXN	EC# 6.2.1.5	succinyl-CoA<SUB>[mitochondrial lumen]</SUB> + ADP<SUB>[mitochondrial lumen]</SUB> + phosphate<SUB>[mitochondrial lumen]</SUB>  &rarr;  succinate<SUB>[mitochondrial lumen]</SUB> + ATP<SUB>[mitochondrial lumen]</SUB> + coenzyme A<SUB>[mitochondrial lumen]</SUB>
NCU09826.5	7000006084976129	7000007580542473	NCU09826.7	3.1.27.5-RXN	EC# 3.1.27.5	EC# 3.1.27.5
NCU09830.5	7000006084976287	7000007580570753	NCU09830.7	TRANS-RXN2T-227	xenobiotic-transporting ATPase	a xenobiotic<sub>[cytosol]</sub> + ATP<sub>[cytosol]</sub> + H<SUB>2</SUB>O<sub>[cytosol]</sub>  &rarr;  a xenobiotic<sub>[extracellular space]</sub> + ADP<sub>[extracellular space]</sub> + phosphate<sub>[extracellular space]</sub>
NCU09885.5	7000006085172628	7000007580569216	NCU09885.7	ACYLCOADEHYDROG-RXN	EC# 1.3.99.3	a 2,3,4-saturated fatty acyl CoA<SUB>[glyoxysomal lumen]</SUB> + FAD<SUB>[glyoxysomal lumen]</SUB> + H<SUP>+</SUP><SUB>[glyoxysomal lumen]</SUB>  &rarr;  FADH<SUB>2</SUB><SUB>[glyoxysomal lumen]</SUB> + a 2,3-dehydroacyl-CoA<SUB>[glyoxysomal lumen]</SUB>
NCU09885.5	7000006085172628	7000007580569216	NCU09885.7	RXN2T-104	EC# 1.3.99.3	FAD<SUB>[glyoxysomal lumen]</SUB> + butanoyl-CoA<SUB>[glyoxysomal lumen]</SUB> + H<SUP>+</SUP><SUB>[glyoxysomal lumen]</SUB>  =  crotonyl-CoA<SUB>[glyoxysomal lumen]</SUB> + FADH<SUB>2</SUB><SUB>[glyoxysomal lumen]</SUB>
NCU09904.5	7000006085104167	7000007580569064	NCU09904.7	3.2.1.58-RXN	EC# 3.2.1.58	EC# 3.2.1.58
NCU09975.5	7000006085173953	7000007580565769	NCU09975.7	3.6.3.44-RXN	EC# 3.6.3.44	a xenobiotic<sub>[cytosol]</sub> + ATP + H<SUB>2</SUB>O  &harr;  a xenobiotic<sub>[extracellular space]</sub> + phosphate + ADP
NCU10015.5	7000006085102639	7000007580558685	NCU10015.7	RXN-9770	EC# 1.14.13.111	methanesulfonate + NADH + oxygen  &rarr;  formaldehyde + sulfite + NAD<sup>+</sup> + H<SUB>2</SUB>O
NCU10021.5	7000006085102613	7000007580565500	NCU10021.7	TRANS-RXN2T-363	high-affinity glucose transporter	&beta;-D-glucose<sub>[periplasmic space]</sub> + H<SUP>+</SUP><sub>[periplasmic space]</sub>  &rarr;  &beta;-D-glucose<sub>[cytosol]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>
NCU10030.5	7000006085189122	7000007580548591	NCU10030.7	3.2.1.40-RXN	EC# 3.2.1.40	EC# 3.2.1.40
NCU10046.5	7000006085078636	7000007580553290	NCU10046.7	UBIQUITIN--PROTEIN-LIGASE-RXN	EC# 6.3.2.19	a [protein]-L-lysine + a ubiquitin + ATP  =  a protein-<i>N</i>-ubiquityl-lysine + AMP + diphosphate
NCU10110.5	7000006085021604	7000007580578724	NCU10110.7	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	EC# 1.1.1.31	(<i>S</i>)-3-hydroxy-isobutyrate + NAD<sup>+</sup>  &rarr;  NADH + (<i>S</i>)-methylmalonate-semialdehyde + H<SUP>+</SUP>
NCU08409.5	7000006085098790	7000007580585745	NCU08409.7	TRYPSYN-RXN	EC# 4.2.1.20	indole-3-glycerol-phosphate + L-serine  =  L-tryptophan + D-glyceraldehyde-3-phosphate + H<SUB>2</SUB>O
NCU08409.5	7000006085098790	7000007580585745	NCU08409.7	RXN0-2381	EC# 4.2.1.20	indole-3-glycerol-phosphate + L-serine  &rarr;  D-glyceraldehyde-3-phosphate + L-tryptophan + H<SUB>2</SUB>O
NCU08409.5	7000006085098790	7000007580585745	NCU08409.7	RXN0-2382	EC# 4.2.1.-	indole + L-serine  =  L-tryptophan + H<SUB>2</SUB>O
NCU10387.5	7000006085196393	7000007580543530	NCU10387.7	1.14.13.8-RXN	EC# 1.14.13.8	N,N-dimethylaniline + NADPH + oxygen + H<SUP>+</SUP>  =  nn-dimethylaniline-n-oxide + NADP<sup>+</sup> + H<SUB>2</SUB>O
NCU10477.5	7000006085024345	7000007580549504	NCU10477.7	UBIQUITIN--PROTEIN-LIGASE-RXN	EC# 6.3.2.19	a [protein]-L-lysine + a ubiquitin + ATP  =  a protein-<i>N</i>-ubiquityl-lysine + AMP + diphosphate
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	TRIACYLGLYCEROL-LIPASE-RXN	EC# 3.1.1.3	a triacylglycerol + H<SUB>2</SUB>O  &rarr;  a diacylglycerol + a carboxylate + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-231	EC# 3.1.1.3	1-16:0-2-18:1-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  &alpha;-linolenate + 1-16:0-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-230	EC# 3.1.1.3	1-16:0-2-18:1-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  palmitate + 1-18:3-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-229	EC# 3.1.1.3	1-16:0-2-18:1-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  linoleate + 1-16:0-2-18:2-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-228	EC# 3.1.1.3	1-16:0-2-18:1-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  oleate + 1-18:3-2-16:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-227	EC# 3.1.1.3	1-16:0-2-18:1-3-18:2-triacylglycerol + H<SUB>2</SUB>O  =  linoleate + 1-16:0-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-226	EC# 3.1.1.3	1-16:0-2-18:1-3-18:2-triacylglycerol + H<SUB>2</SUB>O  =  oleate + 1-16:0-2-18:2-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-225	EC# 3.1.1.3	1-16:0-2-18:1-3-18:2-triacylglycerol + H<SUB>2</SUB>O  =  &alpha;-linolenate + 1-16:0-2-18:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-224	EC# 3.1.1.3	1-16:0-2-18:1-3-18:2-triacylglycerol + H<SUB>2</SUB>O  =  stearate + 1-18:3-2-16:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-223	EC# 3.1.1.3	1-16:0-2-18:1-3-18:2-triacylglycerol + H<SUB>2</SUB>O  =  palmitate + 1-18:3-2-18:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-222	EC# 3.1.1.3	1-16:0-2-18:0-3-20:0-triacylglycerol + H<SUB>2</SUB>O  =  arachidate + 1-16:0-2-18:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-221	EC# 3.1.1.3	1-16:0-2-18:0-3-20:0-triacylglycerol + H<SUB>2</SUB>O  =  palmitate + 1-20:0-2-18:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-220	EC# 3.1.1.3	1-16:0-2-18:0-3-18:1-triacylglycerol + H<SUB>2</SUB>O  =  stearate + 1-16:0-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-219	EC# 3.1.1.3	1-16:0-2-18:0-3-18:1-triacylglycerol + H<SUB>2</SUB>O  =  palmitate + 1-18:0-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-218	EC# 3.1.1.3	1-16:0-2-18:0-3-18:1-triacylglycerol + H<SUB>2</SUB>O  =  oleate + 1-16:0-2-18:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-217	EC# 3.1.1.3	1-18:0-2-18:1-3-18:2-triacylglycerol + H<SUB>2</SUB>O  =  linoleate + 1-18:0-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-216	EC# 3.1.1.3	1-18:0-2-18:1-3-18:2-triacylglycerol + H<SUB>2</SUB>O  =  oleate + 1-18:1-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-215	EC# 3.1.1.3	1-18:0-2-18:1-3-18:2-triacylglycerol + H<SUB>2</SUB>O  =  arachidate + 1-18:3-2-16:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-214	EC# 3.1.1.3	1-18:0-2-18:1-3-18:2-triacylglycerol + H<SUB>2</SUB>O  =  stearate + 1-18:3-2-18:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-213	EC# 3.1.1.3	1-18:0-2-18:1-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  &alpha;-linolenate + 1-18:0-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-212	EC# 3.1.1.3	1-18:0-2-18:1-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  linoleate + 1-18:1-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-211	EC# 3.1.1.3	1-18:0-2-18:1-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  stearate + 1-18:3-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-210	EC# 3.1.1.3	1-18:0-2-18:1-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  arachidonate + 1-16:0-2-18:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-209	EC# 3.1.1.3	1-18:0-2-18:1-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  oleate + 1-18:3-2-18:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-208	EC# 3.1.1.3	1-18:0-2-18:2-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  arachidonate + 1-16:0-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-207	EC# 3.1.1.3	1-18:0-2-18:2-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  stearate + 1-18:3-2-18:2-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-206	EC# 3.1.1.3	1-18:0-2-18:2-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  &alpha;-linolenate + 1-18:1-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-205	EC# 3.1.1.3	1-18:0-2-18:2-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  oleate + 1-18:3-2-18:1-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-204	EC# 3.1.1.3	1-18:0-2-18:2-3-18:3-triacylglycerol + H<SUB>2</SUB>O  =  linoleate + 1-18:3-2-18:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-203	EC# 3.1.1.3	1-16:0-2-18:0-3-24:0-triacylglycerol + H<SUB>2</SUB>O  =  lignocerate + 1-16:0-2-18:0-diacylglycerol + H<SUP>+</SUP>
NCU10506.5	7000006085193866	7000007580572304	NCU10506.7	RXN2T-202	EC# 3.1.1.3	1-16:0-2-18:0-3-24:0-triacylglycerol + H<SUB>2</SUB>O  =  arachidate + 1-20:0-2-18:0-diacylglycerol + H<SUP>+</SUP>
NCU08767.5	7000006085195841	7000007580539338	NCU08767.7	PROTEIN-KINASE-RXN	EC# 2.7.11.1	a protein + ATP  =  a phosphoprotein + ADP
NCU10680.5	7000006085078233	7000007580581197	NCU03978.7	CARBOXYLESTERASE-RXN	EC# 3.1.1.1	a carboxylic ester + H<SUB>2</SUB>O  =  an alcohol + a carboxylate
NCU11012.5	7000006085197587	7000007580576836	NCU11012.7	DNA-DIRECTED-RNA-POLYMERASE-RXN	EC# 2.7.7.6	a nucleoside triphosphate + RNA<sub>(n)</sub>  =  diphosphate + RNA<sub>(n+1)</sub>
NCU11129.5	7000006085016411	7000007580576102	NCU11129.7	GLY-X-CARBOXYPEPTIDASE-RXN	EC# 3.4.17.4	C-terminal peptide glycine + H<SUB>2</SUB>O  =  glycine + a peptide
NCU00678.5	7000006085173199	7000007580552387	NCU00678.7	GLUTDECARBOX-RXN	EC# 4.1.1.15	L-glutamate + H<SUP>+</SUP>  &rarr;  CO<SUB>2</SUB> + 4-aminobutyrate
NCU11196.5	7000006085194028	7000007580587604	NCU11196.7	1.1.1.178-RXN	EC# 1.1.1.178	NAD<sup>+</sup> + 2-methyl-3-hydroxybutyryl-CoA  &rarr;  NADH + 2-methylacetoacetyl-CoA + H<SUP>+</SUP>
NCU11197.5	7000006085181444	7000007580588181	NCU11197.7	DNA-DIRECTED-RNA-POLYMERASE-RXN	EC# 2.7.7.6	a nucleoside triphosphate + RNA<sub>(n)</sub>  =  diphosphate + RNA<sub>(n+1)</sub>
NCU00972.5	7000006085181277	7000007580571693	NCU00972.7	3.2.1.89-RXN	EC# 3.2.1.89	EC# 3.2.1.89
NCU06003.5	7000006085076528	7000007580578609	NCU06003.7	2.7.7.13-RXN	EC# 2.7.7.13	&alpha;-D-mannose 1-phosphate + GTP + H<SUP>+</SUP>  &rarr;  GDP-&alpha;-D-mannose + diphosphate
NCU02479.5	7000006085177367	7000007580565808	NCU02479.7	GLUTAMINESYN-RXN	EC# 6.3.1.2	ammonia + L-glutamate + ATP  &rarr;  L-glutamine + ADP + phosphate
NCU02852.5	7000006085193620	7000007580559562	NCU02852.7	UNSPECIFIC-MONOOXYGENASE-RXN	EC# 1.14.14.1	RH + a reduced flavoprotein + oxygen  =  ROH + an oxidized flavoprotein + H<SUB>2</SUB>O
NCU11248.5	7000006085180760	7000007580580172	NCU11248.7	2.4.1.119-RXN	EC# 2.4.1.119	an oligosaccharide-diphosphodolichol + a [protein]-L-asparagine  =  a glycoprotein with the oligosaccharide chain attached by <i>N</i>-glycosyl linkage to protein L-asparagine + dolichyl diphosphate
NCU11249.5	7000006085180753	7000007580544935	NCU11249.7	GLUTAMINYL-PEPTIDE-CYCLOTRANSFERASE-RXN	EC# 2.3.2.5	L-glutaminyl-peptide  =  a 5-oxoprolyl-peptide + ammonia
NCU02417.5	7000006085100269	7000007580555128	NCU02417.7	PEPTIDE-ALPHA-N-ACETYLTRANSFERASE-RXN	EC# 2.3.1.88	acetyl-CoA + a peptide  =  an <i>N</i><sup>&alpha;</sup>-acetyl-peptide + coenzyme A
NCU03991.5	7000006085077289	7000007580553126	NCU03991.7	STEROL-O-ACYLTRANSFERASE-RXN	EC# 2.3.1.26	an acyl-CoA + cholesterol  =  a cholesterol ester + coenzyme A
NCU01004.5	7000006084966816	7000007580546560	NCU01004.7	PHOSPHASERDECARB-RXN	EC# 4.1.1.65	an L-1-phosphatidylserine + H<SUP>+</SUP>  &rarr;  an L-1-phosphatidyl-ethanolamine + CO<SUB>2</SUB>
NCU05188.5	7000006085022281	7000007580567398	NCU05188.7	PHENOL-2-MONOOXYGENASE-RXN	EC# 1.14.13.7	NADPH + phenol + oxygen + H<SUP>+</SUP>  &rarr;  NADP<sup>+</sup> + catechol + H<SUB>2</SUB>O
NCU05188.5	7000006085022281	7000007580567398	NCU05188.7	RXN-10126	EC# 1.14.13.7	NADPH + phenol + oxygen + H<SUP>+</SUP>  =  NADP<sup>+</sup> + catechol + H<SUB>2</SUB>O
NCU11320.5	7000006085196480	7000007580558497	NCU11320.7	AGMATIN-RXN	EC# 3.5.3.11	agmatine + H<SUB>2</SUB>O  =  urea + putrescine
NCU06741.5	7000006085097459	7000007580580901	NCU06741.7	CYTOCHROME-C-OXIDASE-RXN	EC# 1.9.3.1	4 a reduced cytochrome <i>c</i><SUB>[mitochondrial intermembrane space]</SUB> + oxygen<SUB>[mitochondrial lumen]</SUB> + 8 H<SUP>+</SUP><SUB>[mitochondrial lumen]</SUB>  &rarr;  4 an oxidized cytochrome <i>c</i><SUB>[mitochondrial intermembrane space]</SUB> + 2 H<SUB>2</SUB>O<SUB>[mitochondrial lumen]</SUB> + 4 H<SUP>+</SUP><SUB>[mitochondrial intermembrane space]</SUB>
NCU07366.5	7000006085106162	7000007580565851	NCU07366.7	L-GLN-FRUCT-6-P-AMINOTRANS-RXN	EC# 2.6.1.16	D-fructose-6-phosphate + L-glutamine  &rarr;  D-glucosamine-6-phosphate + L-glutamate
NCU11364.5	7000006085022343	7000007580578835	NCU11364.7	RXN1A0-6303	EC# 1.3.1.-	a (1'-hydroxy-3',5'-dioxo-2'-(3''-oxobutanoyl)cyclohexyl)-3,5-dioxohexanethioate-[PKS-acp] + NADPH  =  a (1',5'-dihydroxy-3'-oxo-2'-(3''-oxobutanoyl)cyclohexyl)-3,5-dioxohexanethioate-[PKS-acp] + NADP<sup>+</sup>
NCU09842.5	7000006084997054	7000007580554123	NCU09842.7	2.7.11.24-RXN	EC# 2.7.11.24	ATP + a protein  =  ADP + a phosphoprotein
NCU09842.5	7000006084997054	7000007580554123	NCU09842.7	PROTEIN-KINASE-RXN	EC# 2.7.11.1	a protein + ATP  =  a phosphoprotein + ADP
NCU11382.5	7000006085101733	7000007580547724	NCU11382.7	RXN-8489	EC# 1.10.3.-	2 dopaxanthin + oxygen  &rarr;  2 dopaxanthin quinone + 2 H<SUB>2</SUB>O
NCU11382.5	7000006085101733	7000007580547724	NCU11382.7	MONOPHENOL-MONOOXYGENASE-RXN	EC# 1.14.18.1	L-dopa + L-tyrosine + oxygen  =  L-dopa + dopaquinone + H<SUB>2</SUB>O
NCU11382.5	7000006085101733	7000007580547724	NCU11382.7	RXN-8488	EC# 1.14.18.-	portulacaxanthin II + L-ascorbate-6-phosphate + oxygen + H<SUP>+</SUP>  &rarr;  dopaxanthin + L-dehydro-ascorbate + H<SUB>2</SUB>O
NCU11382.5	7000006085101733	7000007580547724	NCU11382.7	CATECHOL-OXIDASE-RXN	EC# 1.10.3.1	2 catechol + oxygen  =  2 1,2-benzoquinone + 2 H<SUB>2</SUB>O
NCU02450.5	7000006085101299	7000007580562238	NCU02450.7	THREDEHYD-RXN	EC# 4.3.1.19	L-threonine  &rarr;  2-oxobutanoate + ammonia + H<SUP>+</SUP>
NCU02450.5	7000006085101299	7000007580562238	NCU02450.7	DSERDEAM-RXN	EC# 4.3.1.18	D-serine  &rarr;  pyruvate + ammonia + H<SUP>+</SUP>
NCU09300.5	7000006085104118	7000007580568665	NCU09300.7	3.1.3.16-RXN	EC# 3.1.3.16	a phosphoprotein + H<SUB>2</SUB>O  =  phosphate + a protein
NCU11414.5	7000006085016193	7000007580564166	NCU11414.7	TRANS-RXN2T-21	Transport of Zn<SUP>2+</SUP>	Zn<SUP>2+</SUP><sub>[extracellular space]</sub>  &rarr;  Zn<SUP>2+</SUP><sub>[cytosol]</sub>
NCU09304.5	7000006085104133	7000007580565356	NCU09304.7	GSAAMINOTRANS-RXN	EC# 5.4.3.8	glutamate-1-semialdehyde  =  5-amino-levulinate
NCU11424.5	7000006085104142	7000007580539582	NCU11424.7	RXN-11999	RXN-11999	3,4-didehydrolycopene + oxygen  &rarr;  apo-4'-lycopenal
NCU11424.5	7000006085104142	7000007580539582	NCU11424.7	RXN-11989	RXN-11989	torulene + oxygen  &rarr;  &beta;-apo-4'-carotenal
NCU11426.5	7000006085097819	7000007580545194	NCU11426.7	1.14.11.3-RXN	EC# 1.14.11.3	2-oxoglutarate + deoxyuridine + oxygen  &rarr;  CO<SUB>2</SUB> + succinate + uridine
NCU11451.5	7000006085104722	7000007580577366	NCU16336.7	BHBDCLOS-RXN	EC# 1.1.1.35	(<i>R</i>)-3-hydroxybutanoyl-CoA + NAD<sup>+</sup>  &rarr;  acetoacetyl-CoA + NADH + H<SUP>+</SUP>
NCU11452.5	7000006085104726	7000007580585698	NCU16337.7	2.1.1.73-RXN	EC# 2.1.1.37	a DNA cytosine + <i>S</i>-adenosyl-L-methionine  =  a DNA 5-methylcytosine + <i>S</i>-adenosyl-L-homocysteine
NCU11467.5	7000006085171272	7000007580552450	NCU16353.7	2.4.1.198-RXN	EC# 2.4.1.198	an L-1-phosphatidyl-inositol + UDP-&alpha;-<i>N</i>-acetyl-D-glucosamine  =  a 6-(<i>N</i>-acetyl-D-glucosaminyl)-1-phosphatidyl-1D-myo-inositol + UDP
NCU11472.5	7000006085186889	7000007580577230	NCU16362.7	DSERDEAM-RXN	EC# 4.3.1.18	D-serine  &rarr;  pyruvate + ammonia + H<SUP>+</SUP>
NCU11487.5	7000006085171966	7000007580540469	NCU16377.7	3.1.13.3-RXN	EC# 3.1.13.3	EC# 3.1.13.3
NCU11503.5	7000006085106049	7000007580545125	NCU16398.7	PROTOPORGENOXI-RXN	EC# 1.3.3.4	protoporphyrinogen IX + 3 oxygen  &rarr;  protoporphyrin IX + 3 hydrogen peroxide
NCU09128.5	7000006085106066	7000007580582913	NCU09128.7	UBIQUITIN--PROTEIN-LIGASE-RXN	EC# 6.3.2.19	a [protein]-L-lysine + a ubiquitin + ATP  =  a protein-<i>N</i>-ubiquityl-lysine + AMP + diphosphate
NCU11514.5	7000006085106115	7000007580559413	NCU16409.7	3.1.11.2-RXN	EC# 3.1.11.2	DNA<sub>(n)</sub>  =  DNA<sub>(n-1)</sub> + a nucleoside monophosphate
NCU11528.5	7000006085188035	7000007580566138	NCU16440.7	RRNA-GUANINE-N1--METHYLTRANSFERASE-RXN	EC# 2.1.1.51	<i>S</i>-adenosyl-L-methionine + rRNA  =  <i>S</i>-adenosyl-L-homocysteine + rRNA containing <i>N<sup>1</sup></i>-methylguanine
NCU02777.5	7000006084974335	7000007580538480	NCU16917.7	RXN-8351	EC# 2.8.1.-	molybdenum cofactor + L-cysteine + 2 H<SUP>+</SUP>  &rarr;  molybdenum cofactor (sulfide) + L-alanine + H<SUB>2</SUB>O
