_id	_src_grp	_src_tag	_status	_user	name_new	name_old	symbol_new	symbol_old	synonyms_new	synonyms_old	pubMedId	term_id	term_name
CA-9919	NC10_CALLGENES_FINAL_5	NCU01975	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	complex I intermediate associated protein 30		cia30			19520721,19520721,9769214	GO:0032981	mitochondrial respiratory chain complex I assembly
CA-9920	NC10_CALLGENES_FINAL_5	NCU01006	promoted	hmhood@ebs.ogi.edu	predicted protein	complex I intermediate associated protein 84		cia84			19520721,9769214	GO:0032981	mitochondrial respiratory chain complex I assembly
CA-9939	NC7_FINAL_CALLGENES_3	NCU10637	curated	d-ebbole@tamu.edu									
CA-9940	NC10_CALLGENES_FINAL_5	NCU03065	promoted	hmhood@ebs.ogi.edu							19747717	GO:0043634,GO:0000049,GO:0000175,GO:0000176,GO:0000177,GO:0000292,GO:0000467,GO:0004521,GO:0005730,GO:0005739,GO:0016078,GO:0043628	polyadenylation-dependent ncRNA catabolic process,tRNA binding,3'-5'-exoribonuclease activity,nuclear exosome (RNase complex),cytoplasmic exosome (RNase complex),RNA fragment catabolic process,exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA),endoribonuclease activity,nucleolus,mitochondrion,tRNA catabolic process,ncRNA 3'-end processing
CA-9941	NC10_CALLGENES_FINAL_5	NCU03114	promoted	hmhood@ebs.ogi.edu	protein SSU72	SSU72						GO:0004721,GO:0005634,GO:0005847,GO:0006364,GO:0006367,GO:0006369,GO:0009302,GO:0030846,GO:0030847,GO:0042578	phosphoprotein phosphatase activity,nucleus,mRNA cleavage and polyadenylation specificity factor complex,rRNA processing,transcription initiation from RNA polymerase II promoter,termination of RNA polymerase II transcription,snoRNA transcription,termination of RNA polymerase II transcription, poly(A)-coupled,termination of RNA polymerase II transcription, exosome-dependent,phosphoric ester hydrolase activity
CA-9942	NC10_CALLGENES_FINAL_5	NCU03177	promoted	hmhood@ebs.ogi.edu	protein sco1	sco1						GO:0005739,GO:0005743,GO:0006461,GO:0006825	mitochondrion,mitochondrial inner membrane,protein complex assembly,copper ion transport
CA-9959	NC10_CALLGENES_FINAL_5	NCU03610	promoted	hmhood@ebs.ogi.edu								GO:0019788,GO:0045116	NEDD8 ligase activity,protein neddylation
CA-9960	NC10_CALLGENES_FINAL_5	NCU03659	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to cyclin-dependent protein kinase	serine/threonine-protein kinase						GO:0004693,GO:0005675,GO:0006468,GO:0008353,GO:0019912,GO:0045944	cyclin-dependent protein kinase activity,holo TFIIH complex,protein phosphorylation,RNA polymerase II carboxy-terminal domain kinase activity,cyclin-dependent protein kinase activating kinase activity,positive regulation of transcription from RNA polymerase II promoter
CA-9961	NC10_CALLGENES_FINAL_5	NCU02793	promoted	hmhood@ebs.ogi.edu	predicted protein	hypothetical protein					20018766,19543374,19543374,19543374,19543374,19543374	GO:0000934,GO:0001411,GO:0009611,GO:0030448,GO:0048308	porous cell septum,hyphal tip,response to wounding,hyphal growth,organelle inheritance
CA-9979	NC10_CALLGENES_FINAL_5	NCU03875	promoted	hmhood@ebs.ogi.edu								GO:0003677,GO:0006338,GO:0006354,GO:0016584,GO:0016587,GO:0016887,GO:0031491,GO:0045944	DNA binding,chromatin remodeling,transcription elongation, DNA-dependent,nucleosome positioning,ISW1 complex,ATPase activity,nucleosome binding,positive regulation of transcription from RNA polymerase II promoter
CA-9999	NC10_CALLGENES_FINAL_5	NCU04541	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to SNF7 family protein	SNF7 family protein					19520721	GO:0016563	transcription activator activity
CA-10019	NC10_CALLGENES_FINAL_5	NCU04727	promoted	hmhood@ebs.ogi.edu								GO:0004342,GO:0005634,GO:0005794,GO:0006043,GO:0006091	glucosamine-6-phosphate deaminase activity,nucleus,Golgi apparatus,glucosamine catabolic process,generation of precursor metabolites and energy
CA-10020	NC10_CALLGENES_FINAL_5	NCU04759	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	nuclear transport factor 2		ntf2				GO:0005635,GO:0006606,GO:0006913,GO:0008536	nuclear envelope,protein import into nucleus,nucleocytoplasmic transport,Ran GTPase binding
CA-10021	NC10_CALLGENES_FINAL_5	NCU04780	promoted	hmhood@ebs.ogi.edu								GO:0002098,GO:0005739,GO:0032447,GO:0034227	tRNA wobble uridine modification,mitochondrion,protein urmylation,tRNA thio-modification
CA-10022	NC10_CALLGENES_FINAL_5	NCU04817	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to Cox15p	electron transfer protein 1						GO:0005739,GO:0005743,GO:0006784,GO:0016653	mitochondrion,mitochondrial inner membrane,heme a biosynthetic process,oxidoreductase activity, acting on NADH or NADPH, heme protein as acceptor
CA-10023	NC10_CALLGENES_FINAL_5	NCU05220	promoted	hmhood@ebs.ogi.edu	predicted protein	ATP synthase subunit F					19520721	GO:0000276,GO:0005739,GO:0015986,GO:0016887,GO:0046933	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o),mitochondrion,ATP synthesis coupled proton transport,ATPase activity,hydrogen ion transporting ATP synthase activity, rotational mechanism
CA-10024	NC10_CALLGENES_FINAL_5	NCU05252	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to HEAT repeat protein	deoxyhypusine hydroxylase						GO:0000226,GO:0005634,GO:0008612,GO:0019135,GO:0005737	microtubule cytoskeleton organization,nucleus,peptidyl-lysine modification to hypusine,deoxyhypusine monooxygenase activity,cytoplasm
CA-10025	NC10_CALLGENES_FINAL_5	NCU05254	promoted	hmhood@ebs.ogi.edu								GO:0004749,GO:0005737,GO:0006015,GO:0031505	ribose phosphate diphosphokinase activity,cytoplasm,5-phosphoribose 1-diphosphate biosynthetic process,fungal-type cell wall organization
CA-10026	NC10_CALLGENES_FINAL_5	NCU05289	promoted	hmhood@ebs.ogi.edu								GO:0000054,GO:0005730,GO:0006364,GO:0030687,GO:0042273	ribosomal subunit export from nucleus,nucleolus,rRNA processing,preribosome, large subunit precursor,ribosomal large subunit biogenesis
CA-10039	NC10_CALLGENES_FINAL_5	NCU05592	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	ubiquitin-conjugating enzyme						GO:0004842,GO:0005789,GO:0030433	ubiquitin-protein ligase activity,endoplasmic reticulum membrane,ER-associated protein catabolic process
CA-10040	NC10_CALLGENES_FINAL_5	NCU00957	promoted	hmhood@ebs.ogi.edu							19555771,19555771,19555771	FAO:0000024,FAO:0001001,GO:0030446	conidium,hypha,hyphal cell wall
CA-10041	NC10_CALLGENES_FINAL_5	NCU07776	promoted	hmhood@ebs.ogi.edu							19555771,19555771,19555771	FAO:0000024,FAO:0001001,GO:0030446	conidium,hypha,hyphal cell wall
CA-10042	NC10_CALLGENES_FINAL_5	NCU07277	promoted	hmhood@ebs.ogi.edu							19555771,19555771	FAO:0001001,GO:0030446	hypha,hyphal cell wall
CA-10043	NC10_CALLGENES_FINAL_5	NCU09133	promoted	hmhood@ebs.ogi.edu	predicted protein	hypothetical protein					19555771,19555771	FAO:0001001,GO:0030446	hypha,hyphal cell wall
CA-10044	NC10_CALLGENES_FINAL_5	NCU03013	promoted	hmhood@ebs.ogi.edu							20018766,19555771,19555771	FAO:0001001,GO:0030446	hypha,hyphal cell wall
CA-10045	NC10_CALLGENES_FINAL_5	NCU02041	promoted	hmhood@ebs.ogi.edu							19555771,19555771	FAO:0001001,GO:0030446	hypha,hyphal cell wall
CA-10046	NC10_CALLGENES_FINAL_5	NCU01353	promoted	hmhood@ebs.ogi.edu	predicted protein	mixed-linked glucanase					19555771,19555771	FAO:0001001,GO:0030446	hypha,hyphal cell wall
CA-10047	NC10_CALLGENES_FINAL_5	NCU09175	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	GPI-anchored cell wall beta-1,3-endoglucanase EglC					19520721,20018766,19555771,19555771	FAO:0001001,GO:0030446	hypha,hyphal cell wall
CA-10048	NC10_CALLGENES_FINAL_5	NCU05974	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to cell wall glucanosyltransferase Mwg1	cell wall glucanosyltransferase Mwg1					19555771,20018766		
CA-10049	NC10_CALLGENES_FINAL_5	NCU02184	promoted	hmhood@ebs.ogi.edu	predicted protein	hypothetical protein					19555771,19555771	FAO:0001001,GO:0030446	hypha,hyphal cell wall
CA-10050	NC10_CALLGENES_FINAL_5	NCU08755	promoted	hmhood@ebs.ogi.edu	beta-glucosidase 1 precursor	beta-glucosidase 1					20018766,19555771,19555771	FAO:0000024,GO:0009277	conidium,fungal-type cell wall
CA-10051	NC10_CALLGENES_FINAL_5	NCU05137	promoted	hmhood@ebs.ogi.edu							20018766,19555771,19555771	FAO:0001001,GO:0030446	hypha,hyphal cell wall
CA-10052	NC10_CALLGENES_FINAL_5	NCU01752	promoted	hmhood@ebs.ogi.edu							19555771,19555771	FAO:0001001,GO:0030446	hypha,hyphal cell wall
CA-10053	NC10_CALLGENES_FINAL_5	NCU07817	promoted	hmhood@ebs.ogi.edu							19520721,19555771,19555771,19555771	FAO:0000024,FAO:0001001,GO:0030446	conidium,hypha,hyphal cell wall
CA-10054	NC10_CALLGENES_FINAL_5	NCU08171	promoted	hmhood@ebs.ogi.edu							19555771		
CA-10055	NC10_CALLGENES_FINAL_5	NCU08909	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to beta-1,3-glucanosyltransferase	beta-1,3-glucanosyltransferase					19520721,19555771		
CA-10056	NC10_CALLGENES_FINAL_5	NCU01517	promoted	hmhood@ebs.ogi.edu	glucoamylase I precursor	glucoamylase precursor	gla-1				19555771		
CA-10057	NC10_CALLGENES_FINAL_5	NCU00399	promoted	hmhood@ebs.ogi.edu	hypothetical protein	cell wall protein PhiA					19520721,19555771		
CA-10058	NC10_CALLGENES_FINAL_5	NCU08720	promoted	hmhood@ebs.ogi.edu							19520721,19555771		
CA-10059	NC10_CALLGENES_FINAL_5	NCU05781	promoted	hmhood@ebs.ogi.edu								GO:0000778,GO:0005643,GO:0007094,GO:0033597,GO:0051312	condensed nuclear chromosome kinetochore,nuclear pore,mitotic cell cycle spindle assembly checkpoint,mitotic checkpoint complex,chromosome decondensation
CA-10060	NC10_CALLGENES_FINAL_5	NCU05782	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to ATP-dependent RNA helicase	ATP-dependent RNA helicase dbp-3						GO:0000027,GO:0004004,GO:0005730,GO:0006364,GO:0008186	ribosomal large subunit assembly,ATP-dependent RNA helicase activity,nucleolus,rRNA processing,RNA-dependent ATPase activity
CA-10061	NC10_CALLGENES_FINAL_5	NCU05796	promoted	hmhood@ebs.ogi.edu								GO:0005088,GO:0005794,GO:0006888,GO:0017112,GO:0030008	Ras guanyl-nucleotide exchange factor activity,Golgi apparatus,ER to Golgi vesicle-mediated transport,Rab guanyl-nucleotide exchange factor activity,TRAPP complex
CA-10062	NC10_CALLGENES_FINAL_5	NCU05983	promoted	hmhood@ebs.ogi.edu							19520721	GO:0005758,GO:0005829,GO:0008686,GO:0009060,GO:0009231	mitochondrial intermembrane space,cytosol,3,4-dihydroxy-2-butanone-4-phosphate synthase activity,aerobic respiration,riboflavin biosynthetic process
CA-10079	NC10_CALLGENES_FINAL_5	NCU06348	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to qutg protein	myo-inositol-1-monophosphatase						GO:0008934,GO:0046855	inositol-1(or 4)-monophosphatase activity,inositol phosphate dephosphorylation
CA-10099	NC10_CALLGENES_FINAL_5	NCU06672	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to APG12 activating enzyme ApgG	autophagy ubiquitin-activating enzyme ApgG						GO:0000407,GO:0005739,GO:0005829,GO:0006501,GO:0016020,GO:0016236,GO:0019778,GO:0019779,GO:0032446	pre-autophagosomal structure,mitochondrion,cytosol,C-terminal protein lipidation,membrane,macroautophagy,APG12 activating enzyme activity,APG8 activating enzyme activity,protein modification by small protein conjugation
CA-10100	NC10_CALLGENES_FINAL_5	NCU06779	promoted	hmhood@ebs.ogi.edu								GO:0000026,GO:0005783,GO:0006486,GO:0006487	alpha-1,2-mannosyltransferase activity,endoplasmic reticulum,protein glycosylation,protein N-linked glycosylation
CA-10101	NC10_CALLGENES_FINAL_5	NCU07112	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	hypothetical protein						GO:0005739,GO:0006876,GO:0042762,GO:0046686	mitochondrion,cellular cadmium ion homeostasis,regulation of sulfur metabolic process,response to cadmium ion
CA-10119	NC10_CALLGENES_FINAL_5	NCU07289	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	transcription initiation factor IIB						GO:0005634,GO:0006367,GO:0030528	nucleus,transcription initiation from RNA polymerase II promoter,transcription regulator activity
CA-10120	NC10_CALLGENES_FINAL_5	NCU07690	promoted	hmhood@ebs.ogi.edu								GO:0009086,GO:0004489,GO:0005739	methionine biosynthetic process,methylenetetrahydrofolate reductase (NADPH) activity,mitochondrion
CA-10121	NC10_CALLGENES_FINAL_5	NCU07773	promoted	hmhood@ebs.ogi.edu								GO:0004798,GO:0005634,GO:0005829	thymidylate kinase activity,nucleus,cytosol
CA-10122	NC10_CALLGENES_FINAL_5	NCU07889	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	hypothetical protein						GO:0000184,GO:0000340,GO:0000932,GO:0005515,GO:0005634,GO:0005737,GO:0005829,GO:0005845,GO:0050072	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay,RNA 7-methylguanosine cap binding,cytoplasmic mRNA processing body,protein binding,nucleus,cytoplasm,cytosol,mRNA cap binding complex,m7G(5')pppN diphosphatase activity
CA-10123	NC10_CALLGENES_FINAL_5	NCU07941	promoted	hmhood@ebs.ogi.edu							19520721,20018766	GO:0004069,GO:0005777,GO:0005829,GO:0006532	L-aspartate:2-oxoglutarate aminotransferase activity,peroxisome,cytosol,aspartate biosynthetic process
CA-10159	NC10_CALLGENES_FINAL_5	NCU08110	promoted	hmhood@ebs.ogi.edu								GO:0005783,GO:0007034,GO:0016237,GO:0031310,GO:0033254,GO:0042144	endoplasmic reticulum,vacuolar transport,microautophagy,intrinsic to vacuolar membrane,vacuolar transporter chaperone complex,vacuole fusion, non-autophagic
CA-10160	NC10_CALLGENES_FINAL_5	NCU08297	promoted	hmhood@ebs.ogi.edu								GO:0005515,GO:0005634,GO:0005737,GO:0005829,GO:0005940,GO:0031105,GO:0005545	protein binding,nucleus,cytoplasm,cytosol,septin ring,septin complex,1-phosphatidylinositol binding
CA-10179	NC10_CALLGENES_FINAL_5	NCU08503	promoted	hmhood@ebs.ogi.edu								GO:0005737,GO:0017183	cytoplasm,peptidyl-diphthamide biosynthetic process from peptidyl-histidine
CA-10180	NC10_CALLGENES_FINAL_5	NCU08535	promoted	hmhood@ebs.ogi.edu								GO:0003989,GO:0004075,GO:0005739,GO:0005789,GO:0006606	acetyl-CoA carboxylase activity,biotin carboxylase activity,mitochondrion,endoplasmic reticulum membrane,protein import into nucleus
CA-10181	NC10_CALLGENES_FINAL_5	NCU08663	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to nonsense-mediated mRNA decay protein 3	nonsense-mediated mRNA decay protein 3						GO:0000027,GO:0000055,GO:0005829,GO:0022625,GO:0043023	ribosomal large subunit assembly,ribosomal large subunit export from nucleus,cytosol,cytosolic large ribosomal subunit,ribosomal large subunit binding
CA-10199	NC10_CALLGENES_FINAL_5	NCU09311	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	Met-10					8532524	GO:0044030	regulation of DNA methylation
CA-10200	NC10_CALLGENES_FINAL_5	NCU01045	promoted	hmhood@ebs.ogi.edu	predicted protein	ribonuclease T1					19520721,19662399,20018766,2977130		
CA-10201	NC10_CALLGENES_FINAL_5	NCU08678	promoted	hmhood@ebs.ogi.edu	hypothetical protein	translation machinery-associated protein 20						GO:0005737,GO:0005840,GO:0042254	cytoplasm,ribosome,ribosome biogenesis
CA-10202	NC10_CALLGENES_FINAL_5	NCU08743	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to inorganic phosphate transporter pho88	inorganic phosphate transporter						GO:0005739,GO:0006817,GO:0016020	mitochondrion,phosphate transport,membrane
CA-10203	NC10_CALLGENES_FINAL_5	NCU08997	promoted	hmhood@ebs.ogi.edu	repressible alkaline phosphatase precursor	repressible alkaline phosphatase						GO:0000329,GO:0004035,GO:0006470	fungal-type vacuole membrane,alkaline phosphatase activity,protein dephosphorylation
CA-10204	NC10_CALLGENES_FINAL_5	NCU08998	promoted	hmhood@ebs.ogi.edu								GO:0003867,GO:0009450	4-aminobutyrate transaminase activity,gamma-aminobutyric acid catabolic process
CA-10205	NC10_CALLGENES_FINAL_5	NCU09013	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to domain protein	UPF0047 domain-containing protein						GO:0005634,GO:0005829,GO:0045132	nucleus,cytosol,meiotic chromosome segregation
CA-10219	NC10_CALLGENES_FINAL_5	NCU09512	promoted	hmhood@ebs.ogi.edu	predicted protein	U6 small nuclear ribonucleoprotein						GO:0000398,GO:0005688,GO:0005732,GO:0046540	nuclear mRNA splicing, via spliceosome,U6 snRNP,small nucleolar ribonucleoprotein complex,U4/U6 x U5 tri-snRNP complex
CA-10220	NC10_CALLGENES_FINAL_5	NCU09608	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to ribonuclease H1 large subunit	ribonuclease H2 subunit A						GO:0004523,GO:0005634,GO:0032299,GO:0043137	ribonuclease H activity,nucleus,ribonuclease H2 complex,DNA replication, removal of RNA primer
CA-10239	NC10_CALLGENES_FINAL_5	NCU09778	promoted	hmhood@ebs.ogi.edu								GO:0000235,GO:0000307,GO:0004693,GO:0005634,GO:0005737,GO:0005783,GO:0005816,GO:0005840,GO:0006468,GO:0010569,GO:0010571,GO:0010696,GO:0010898,GO:0045892,GO:0045893,GO:0051446,GO:0051447	astral microtubule,cyclin-dependent protein kinase holoenzyme complex,cyclin-dependent protein kinase activity,nucleus,cytoplasm,endoplasmic reticulum,spindle pole body,ribosome,protein phosphorylation,regulation of double-strand break repair via homologous recombination,positive regulation of DNA replication involved in S phase,positive regulation of spindle pole body separation,positive regulation of triglyceride catabolic process,negative regulation of transcription, DNA-dependent,positive regulation of transcription, DNA-dependent,positive regulation of meiotic cell cycle,negative regulation of meiotic cell cycle
CA-10240	NC10_CALLGENES_FINAL_5	NCU10220	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to hemoglobin and proliferation regulated protein	POS9-activating factor FAP7						GO:0000056,GO:0000462,GO:0005634,GO:0005737,GO:0006979,GO:0017111,GO:0030684	ribosomal small subunit export from nucleus,maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA),nucleus,cytoplasm,response to oxidative stress,nucleoside-triphosphatase activity,preribosome
CA-10241	NC10_CALLGENES_FINAL_5	NCU00133	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to structure-specific recognition protein	FACT complex subunit pob-3						GO:0005515,GO:0005634,GO:0005829,GO:0006261,GO:0006281,GO:0006351,GO:0007059,GO:0030702,GO:0035101	protein binding,nucleus,cytosol,DNA-dependent DNA replication,DNA repair,transcription, DNA-dependent,chromosome segregation,chromatin silencing at centromere,FACT complex
CA-10259	NC10_CALLGENES_FINAL_5	NCU06396	promoted	hmhood@ebs.ogi.edu	conserved hypothetical protein	Got1 family protein						GO:0000139,GO:0006888,GO:0006895	Golgi membrane,ER to Golgi vesicle-mediated transport,Golgi to endosome transport
CA-10279	NC10_CALLGENES_FINAL_5	NCU04493	promoted	hmhood@ebs.ogi.edu							19520721,20018766		
CA-10280	NC10_CALLGENES_FINAL_5	NCU01055	promoted	hmhood@ebs.ogi.edu	hypothetical protein similar to chromate ion transporter	chromate ion transporter					19520721,20034585		
CA-10281	NC10_CALLGENES_FINAL_5	NCU07037	promoted	hmhood@ebs.ogi.edu							19520721,19696111		
CA-10282	NC10_CALLGENES_FINAL_5	NCU01070	promoted	hmhood@ebs.ogi.edu	predicted protein	hypothetical protein					19520721		
